_id,company_name,Company Status,year,Current assets,Cost of goods sold,Depreciation and amortization,EBDITDA,Inventory,Net Income,Total Receivable,Market Value,Net Sales,Total Assets,Total Long-term Debt,EBIT,Gross Profit,Total Current Liabilitie,Retained Earnings,Total Revenue,Total Liabilities,Total Operating Expenses
68a9cd4737bac44f68cbc40b,C_7242,alive,2008,145.979,668.791,22.667,11.754,17.723,-12.658,8.235,245.1695,834.367,172.445,66.558,-10.913,165.576,106.3,-264.937,834.367,175.43,822.613
68a9cd4637bac44f68cba67b,C_6395,alive,2001,23.144,36.401,30.312,-44.86,0.299,-108.344,5.661,10.4541,32.972,75.381,26.236,-75.172,-3.429,68.354,-291.148,32.972,94.715,77.832
68a9cd4637bac44f68cb9315,C_5821,alive,2007,19.496,7.617,1.415,-2.609,1.085,-3.591,1.403,80.1344,12.209,27.687,1.544,-4.024,4.592,1.993,-66.337,12.209,3.612,14.818
68a9cd4637bac44f68cabe03,C_13,alive,2001,0.006,2.207,1.382,-0.745,0.0,-3.285,0.0,0.5412,1.462,0.006,0.0,-2.127,-0.745,4.705,-24.88,1.462,4.705,2.207
68a9cd4637bac44f68cafa44,C_1291,alive,2003,143.524,211.181,7.637,31.809,32.211,14.833,78.121,295.5075,340.192,287.347,15.827,24.172,129.011,105.805,101.902,340.192,165.287,308.383
68a9cd4737bac44f68cbe5fe,C_8455,alive,2018,186.779,2.737,0.294,-129.926,3.267,-132.617,11.064,916.1602,16.099,211.984,73.381,-130.22,13.362,41.079,-519.276,16.099,114.46,146.025
68a9cd4637bac44f68cb96e9,C_5940,alive,2003,9.658,7.949,1.061,2.185,1.075,2.756,2.523,71.1945,22.866,13.383,0.0,1.124,14.917,4.44,-44.04,22.866,4.44,20.681
68a9cd4637bac44f68cb5857,C_4097,alive,2003,1235.0,8520.0,160.0,494.0,0.0,502.0,699.0,10683.057,9014.0,8177.0,1391.0,334.0,494.0,1770.0,1464.0,9014.0,4339.0,8520.0
68a9cd4637bac44f68cb1e34,C_2165,alive,2008,949.862,985.192,56.587,469.363,306.125,283.869,319.26,4194.4307,2193.723,2830.4,423.679,412.776,1208.531,359.962,1878.57,2193.723,1170.987,1724.36
68a9cd4637bac44f68caef8d,C_1068,alive,2015,120.916,904.008,51.358,14.912,21.595,-50.682,15.83,233.3316,1091.228,837.917,213.803,-36.446,187.22,97.706,331.241,1091.228,430.137,1076.316
68a9cd4637bac44f68cac769,C_213,alive,2004,315.626,576.977,32.121,56.0,20.321,27.504,179.68,547.3604,899.011,654.609,76.962,23.879,322.034,157.605,382.635,899.011,281.812,843.011
68a9cd4637bac44f68cadcf1,C_671,alive,2008,1498.2,2244.3,109.0,338.2,354.8,121.5,462.6,430.7833,3317.0,3875.5,0.6,229.2,1072.7,533.1,-806.9,3317.0,4229.3,2978.8
68a9cd4637bac44f68cad1fb,C_435,alive,2003,23.619,30.446,2.692,3.189,9.281,0.428,8.977,45.933,55.494,37.68,0.164,0.497,25.048,6.093,24.487,55.494,7.391,52.305
68a9cd4637bac44f68cb4721,C_3552,alive,2014,390.53,1044.227,35.8,65.337,131.497,11.185,136.923,1461.0411,1370.54,758.683,233.003,29.537,326.313,245.711,-380.289,1370.54,512.141,1305.203
68a9cd4637bac44f68cad52b,C_499,alive,2003,56.391,81.824,2.332,5.472,20.668,1.841,22.437,48.471,114.811,76.233,0.0,3.14,32.987,10.005,39.506,114.811,18.532,109.339
68a9cd4637bac44f68cbb114,C_6708,alive,2000,52.48,26.095,3.515,-18.994,7.838,-39.113,3.133,30.3322,24.753,65.538,3.225,-22.509,-1.342,12.214,-74.318,24.753,15.439,43.747
68a9cd4637bac44f68caf630,C_1203,alive,2005,315.8,471.9,32.7,97.9,99.2,23.0,136.8,797.5865,809.1,727.6,97.7,65.2,337.2,139.6,424.6,809.1,272.7,711.2
68a9cd4737bac44f68cbd8b5,C_7945,alive,2007,165.843,512.51,6.695,54.59,0.0,26.164,160.928,672.3656,604.342,306.055,35.5,47.895,91.832,99.113,83.275,604.342,139.351,549.752
68a9cd4637bac44f68cbbdb0,C_7069,failed,2006,327.333,111.519,179.307,278.933,0.0,6.877,105.03,1194.8557,414.182,1447.058,1062.454,99.626,302.663,249.829,-114.668,414.182,1411.14,135.249
68a9cd4637bac44f68cb2e3d,C_2689,alive,2016,2.637,6.154,0.009,-0.193,0.464,-0.601,0.794,103.2142,6.755,3.119,0.0,-0.202,0.601,4.872,-2.053,6.755,4.872,6.948
68a9cd4737bac44f68cbc89d,C_7379,alive,2010,0.105,0.474,0.041,-0.348,0.019,-1.398,0.002,10.1784,0.126,1.24,0.0,-0.389,-0.348,3.389,-37.181,0.126,3.389,0.474
68a9cd4637bac44f68caf530,C_1184,alive,2008,22.124,14.979,0.826,1.916,11.536,-6.007,6.333,8.027,27.364,30.0,5.029,1.09,12.385,4.988,-1.254,27.364,10.274,25.448
68a9cd4637bac44f68cacb8f,C_297,failed,2005,11.763,14.655,0.458,-0.663,6.381,-0.673,3.603,27.9345,22.354,14.356,0.004,-1.121,7.699,1.957,-1.018,22.354,1.961,23.017
68a9cd4637bac44f68cb7cf2,C_5172,failed,2010,5.906,14.089,0.606,-9.706,0.0,-5.379,0.18,28.9471,4.383,7.628,0.0,-10.312,-9.706,2.126,-353.825,4.383,3.029,14.089
68a9cd4637bac44f68cb6227,C_4373,alive,2010,465.953,1464.897,212.387,589.423,0.0,-59.467,44.463,2756.2521,2459.111,4462.879,1813.196,377.036,994.214,691.529,330.055,2459.111,2685.113,1869.688
68a9cd4637bac44f68cb1744,C_1973,alive,1999,6.225,7.646,0.346,-4.367,1.838,-4.618,0.962,97.9455,3.279,7.791,0.0,-4.713,-4.367,4.289,-82.51,3.279,5.566,7.646
68a9cd4637bac44f68cb8685,C_5447,failed,2006,326.648,544.744,38.86,122.755,126.953,55.372,22.138,1738.5149,1054.611,580.475,1.008,83.895,509.867,153.329,192.222,1054.611,263.019,931.856
68a9cd4637bac44f68cb40f0,C_3376,alive,2001,219.024,770.056,15.506,57.15,85.826,20.844,112.557,140.8764,1092.867,485.742,167.417,41.644,322.811,58.12,132.22,1092.867,242.848,1035.717
68a9cd4637bac44f68cb0036,C_1437,alive,2005,41.942,57.882,8.557,6.652,1.156,4.668,13.338,99.846,88.125,130.619,34.061,-1.905,30.243,18.487,19.036,88.125,118.754,81.473
68a9cd4637bac44f68cb9556,C_5885,alive,2018,331.743,249.061,42.277,96.951,108.585,40.883,143.814,1785.9274,493.184,1064.48,195.0,54.674,244.123,71.68,181.259,493.184,292.589,396.233
68a9cd4637bac44f68cb568e,C_4047,alive,2005,21.696,21.508,0.457,6.03,15.67,3.714,2.193,73.5416,50.72,25.68,0.112,5.573,29.212,4.105,16.269,50.72,4.422,44.69
68a9cd4637bac44f68cad379,C_468,alive,2011,426.798,384.619,61.438,133.427,140.337,50.737,132.408,967.7016,635.251,793.064,3.939,71.989,250.632,109.711,339.882,635.251,144.349,501.824
68a9cd4737bac44f68cbc92c,C_7397,alive,2013,133.347,180.94,23.251,29.58,0.0,3.81,11.406,298.9317,380.268,279.463,0.0,6.329,199.328,92.361,57.026,380.268,140.693,350.688
68a9cd4637bac44f68caea3d,C_960,alive,2002,2.813,5.127,0.357,-1.089,0.097,-1.889,1.81,0.3494,12.201,5.256,0.0,-1.446,7.074,4.278,-13.231,12.201,5.196,13.29
68a9cd4637bac44f68cb9fa7,C_6197,alive,2016,0.094,0.023,0.083,-0.906,0.0,-2.093,0.085,6.0261,0.314,5.104,0.0,-0.989,0.291,2.196,-26.223,0.314,2.196,1.22
68a9cd4737bac44f68cbcde2,C_7554,alive,2008,179.055,447.691,29.92,93.337,0.0,10.081,134.678,1201.7537,672.176,779.597,280.204,63.417,224.485,166.151,76.782,672.176,460.571,578.839
68a9cd4637bac44f68cb6044,C_4320,alive,2012,5.02,6.962,0.061,-0.617,3.516,-0.712,1.296,1.3932,11.285,5.321,0.01,-0.678,4.323,1.286,-6.216,11.285,1.296,11.902
68a9cd4637bac44f68cb99ec,C_6031,alive,2000,3.066,11.425,0.227,-0.544,0.259,-0.674,0.934,6.1933,13.02,3.736,0.152,-0.771,1.595,1.149,-5.113,13.02,1.301,13.564
68a9cd4637bac44f68cb6d4b,C_4739,alive,2009,365.363,212.17,39.8,146.817,140.24,50.955,103.228,1054.6295,682.487,940.102,308.754,107.017,470.317,156.73,176.066,682.487,495.217,535.67
68a9cd4637bac44f68cbb629,C_6856,alive,2007,71.872,13.22,0.934,-15.892,9.364,-8.845,6.249,320.3654,18.348,84.586,4.382,-16.826,5.128,9.419,44.194,18.348,13.852,34.24
68a9cd4637bac44f68cabfef,C_57,alive,2005,3192.7,3652.0,224.4,1407.9,1663.1,621.1,1115.6,11413.5458,6734.7,13201.5,4889.9,1183.5,3082.7,2817.9,5868.0,6734.7,9181.1,5326.8
68a9cd4637bac44f68cb008d,C_1443,alive,2011,4484.0,8941.0,1737.0,3819.0,624.0,22.0,1427.0,13488.5754,12760.0,48039.0,13689.0,2082.0,3819.0,4348.0,7695.0,12760.0,36953.0,8941.0
68a9cd4737bac44f68cbdc34,C_8069,alive,2013,335.935,192.77,25.564,-45.991,81.592,-103.219,55.458,428.1294,315.974,475.929,198.768,-71.555,123.204,155.859,-317.764,315.974,369.094,361.965
68a9cd4737bac44f68cbc043,C_7140,alive,2017,305.628,196.048,30.098,65.013,71.529,-20.293,126.809,1265.7188,500.97,709.919,154.283,34.915,304.922,92.137,105.52,500.97,287.822,435.957
68a9cd4637bac44f68cb91d1,C_5785,alive,1999,2.431,3.697,0.477,1.064,0.1,-0.167,0.35,4.0436,4.761,12.073,2.514,0.587,1.064,0.67,-1.337,4.761,3.184,3.697
68a9cd4637bac44f68cb25fe,C_2367,alive,2014,10.763,7.419,0.214,-13.024,0.0,-13.14,1.06,63.6993,8.863,12.047,0.091,-13.238,1.444,3.796,-52.02,8.863,3.988,21.887
68a9cd4637bac44f68cacf10,C_374,alive,2005,78.241,224.001,2.662,7.587,0.0,2.423,71.94,65.3804,294.465,127.795,23.15,4.925,70.464,37.585,35.926,294.465,70.78,286.878
68a9cd4637bac44f68cb388a,C_3107,alive,2003,357.531,2106.012,150.602,291.643,17.57,79.371,295.922,1764.4608,2397.655,1820.943,257.894,141.041,291.643,381.82,662.189,2397.655,976.328,2106.012
68a9cd4637bac44f68cacf66,C_381,alive,2006,6.531,45.674,1.214,-0.922,1.772,-5.989,3.131,28.1836,50.459,19.001,0.0,-2.136,4.785,15.052,14.579,50.459,15.489,51.381
68a9cd4637bac44f68cac515,C_163,alive,2013,126.374,148.934,6.358,16.363,53.069,5.096,18.428,171.2464,321.286,225.849,2.467,10.005,172.352,51.441,103.112,321.286,68.44,304.923
68a9cd4637bac44f68cb2444,C_2322,failed,2005,17.086,59.323,1.974,5.688,1.605,-0.583,6.715,42.6618,76.672,68.982,26.193,3.714,17.349,20.205,-100.989,76.672,46.398,70.984
68a9cd4637bac44f68cb3a50,C_3166,alive,2003,168.615,702.389,189.595,-27.197,0.0,-240.907,99.033,773.3004,767.413,1446.838,699.943,-216.792,65.024,180.092,93.326,767.413,1024.352,794.61
68a9cd4637bac44f68cb1456,C_1894,alive,2008,554.524,554.837,27.495,191.863,0.0,103.871,318.511,1673.8804,1279.065,1093.065,238.5,164.368,724.228,792.409,424.687,1279.065,1114.381,1087.202
68a9cd4637bac44f68cba47f,C_6335,failed,2002,24.538,78.554,6.226,-25.103,16.77,-18.995,0.0,21.9463,137.632,56.964,0.142,-31.329,59.078,32.719,-106.871,137.632,35.946,162.735
68a9cd4637bac44f68cb097b,C_1642,alive,2010,117.1,297.0,28.9,61.4,13.5,9.6,83.6,247.6386,358.4,759.6,288.3,32.5,61.4,126.9,28.2,358.4,568.6,297.0
68a9cd4637bac44f68cb460e,C_3524,failed,2001,99.374,315.126,10.975,11.615,61.793,0.43,1.455,93.0882,427.04,197.282,12.394,0.64,111.914,56.651,46.133,427.04,75.478,415.425
68a9cd4637bac44f68cb875e,C_5470,alive,1999,22.338,75.57,1.763,6.801,0.0,-6.084,18.585,20.0445,113.705,35.086,10.522,5.038,38.135,8.157,-7.819,113.705,19.08,106.904
68a9cd4637bac44f68cb0ce6,C_1713,alive,2000,1063.677,2512.486,313.948,868.811,333.284,245.869,421.707,2868.8955,3662.991,6569.903,2762.653,554.863,1150.505,566.918,1626.033,3662.991,4237.31,2794.18
68a9cd4637bac44f68cb7e98,C_5225,alive,2001,48.149,22.39,6.807,7.734,11.763,1.442,20.448,363.5034,87.813,110.985,2.521,0.927,65.423,14.311,-45.85,87.813,16.832,80.079
68a9cd4737bac44f68cbcabb,C_7451,alive,2017,71.271,18.97,1.247,-3.69,5.547,-4.515,5.649,158.6259,42.643,99.54,0.0,-4.937,23.673,7.404,59.403,42.643,12.725,46.333
68a9cd4737bac44f68cbec79,C_8782,alive,2013,359.243,196.806,21.203,-1.963,15.481,-115.031,64.216,785.8646,259.722,578.883,1.153,-23.166,62.916,183.122,-243.943,259.722,222.699,261.685
68a9cd4737bac44f68cbe7de,C_8542,alive,2014,39.078,40.297,0.979,7.694,7.42,0.991,17.892,25.7676,50.268,195.901,29.244,6.715,9.971,32.317,126.396,50.268,61.561,42.574
68a9cd4637bac44f68cb5934,C_4123,alive,2007,9324.153,56250.111,566.385,2363.728,4879.465,1082.772,762.017,26985.5528,64908.891,19606.586,2107.978,1797.343,8658.78,8581.753,5502.932,64908.891,10913.928,62545.163
68a9cd4637bac44f68cad573,C_504,alive,1999,70.074,98.977,15.796,63.218,4.069,20.487,53.358,543.318,162.195,848.308,266.015,47.422,63.218,162.651,53.922,162.195,606.848,98.977
68a9cd4637bac44f68cb41b1,C_3392,failed,2014,837.103,1772.953,94.66,142.907,734.956,-6.974,59.734,111.9674,2822.896,1608.514,895.979,48.247,1049.943,430.979,-72.532,2822.896,1520.866,2679.989
68a9cd4637bac44f68cad021,C_397,alive,2006,1009.124,2341.544,132.86,141.961,351.687,-78.511,414.096,877.734,2676.242,2235.279,513.213,9.101,334.698,527.252,974.419,2676.242,1525.7,2534.281
68a9cd4637bac44f68cb34a8,C_2973,alive,2017,118.832,117.281,8.893,8.183,36.499,0.167,34.487,823.6899,227.83,165.724,0.0,-0.71,110.549,28.036,93.127,227.83,29.305,219.647
68a9cd4637bac44f68cb84a7,C_5395,alive,2008,2.022,0.174,1.083,-8.708,0.117,-8.019,0.102,1.9207,1.046,11.488,0.0,-9.791,0.872,70.265,-211.291,1.046,70.265,9.754
68a9cd4637bac44f68cad656,C_523,alive,2007,0.693,1.3,0.009,-0.045,0.391,-0.125,0.114,0.3011,2.309,0.802,0.0,-0.054,1.009,0.971,-3.631,2.309,1.072,2.354
68a9cd4637bac44f68cb4f10,C_3755,alive,2004,12.337,9.705,4.952,11.259,0.0,4.304,4.583,66.4851,23.071,78.15,17.219,6.307,13.366,4.862,-46.841,23.071,29.053,11.812
68a9cd4637bac44f68cb2e0a,C_2681,alive,2001,7.661,0.166,0.871,1.12,0.166,0.794,0.201,8.2843,7.207,12.075,1.169,0.249,7.041,6.902,-2.338,7.207,8.071,6.087
68a9cd4637bac44f68cb7bea,C_5144,alive,2000,72.529,19.393,3.635,3.435,0.0,2.172,10.653,65.7383,60.014,90.858,0.005,-0.2,40.621,18.199,-10.66,60.014,18.204,56.579
68a9cd4637bac44f68cb1a70,C_2052,alive,2009,4.664,0.583,0.003,-0.105,0.0,0.053,0.543,1.3967,0.478,4.961,0.0,-0.108,-0.105,0.768,-1.996,0.478,0.768,0.583
68a9cd4637bac44f68cad87f,C_562,alive,2017,160.191,317.441,11.649,45.922,81.853,22.548,41.209,497.1605,388.871,283.073,0.0,34.273,71.43,42.318,134.518,388.871,59.697,342.949
68a9cd4637bac44f68cb824b,C_5325,alive,2012,79.615,46.754,1.064,-10.34,0.0,-10.872,0.0,174.096,36.414,134.193,0.0,-11.404,-10.34,26.647,-420.25,36.414,53.164,46.754
68a9cd4637bac44f68caf8d8,C_1253,alive,2015,95.501,51.238,4.464,0.882,2.692,-3.765,22.017,234.248,120.366,185.157,0.215,-3.582,69.128,54.1,124.236,120.366,61.684,119.484
68a9cd4737bac44f68cbdd51,C_8108,alive,2010,277.923,702.824,312.823,387.309,14.171,-73.516,228.532,1008.5867,1234.424,2717.975,2043.887,74.486,531.6,338.721,-871.266,1234.424,2755.252,847.115
68a9cd4637bac44f68cba65f,C_6391,alive,2000,207.459,36.135,5.073,56.311,9.381,39.521,61.738,1875.96,159.007,226.207,0.0,51.238,122.872,40.298,115.439,159.007,40.787,102.696
68a9cd4637bac44f68cb672e,C_4529,failed,2006,4.583,2.929,0.041,-0.792,1.284,-0.668,1.846,10.871,5.597,5.261,0.0,-0.833,2.668,0.651,-6.173,5.597,0.688,6.389
68a9cd4637bac44f68cbb5ba,C_6845,alive,2007,130.432,44.145,15.315,-2.394,11.265,-30.92,6.223,34.4485,105.98,161.916,140.0,-17.709,61.835,18.072,-342.074,105.98,169.943,108.374
68a9cd4637bac44f68cb6f3e,C_4797,alive,1999,26.593,29.217,0.589,-1.265,5.354,-0.395,1.313,157.5884,27.952,32.384,0.0,-1.854,-1.265,5.992,-46.223,27.952,5.992,29.217
68a9cd4637bac44f68cb7a11,C_5087,alive,2010,28.732,93.107,3.888,9.685,2.077,7.004,13.923,65.1854,122.711,67.681,0.666,5.797,29.604,32.571,-15.656,122.711,47.195,113.026
68a9cd4737bac44f68cbea79,C_8664,alive,2012,58.948,57.036,11.502,-4.319,8.306,-37.77,34.248,19.6634,159.969,123.385,66.536,-15.821,102.933,63.73,-275.516,159.969,141.229,164.288
68a9cd4637bac44f68cb190c,C_2013,alive,2001,0.124,0.514,0.051,-0.807,0.052,-0.2,0.041,2.4324,0.704,0.19,0.0,-0.858,0.19,0.838,-11.998,0.704,0.838,1.511
68a9cd4637bac44f68cb0e63,C_1742,alive,2000,828.715,846.386,57.88,521.123,253.291,328.942,191.57,10826.4481,2145.706,1574.74,0.0,463.243,1299.32,288.21,1373.533,2145.706,441.843,1624.583
68a9cd4637bac44f68cb3d46,C_3270,alive,2011,3.191,0.663,0.485,1.914,0.0,0.91,0.511,14.56,3.745,8.151,0.0,1.429,3.082,0.1,-4.234,3.745,0.1,1.831
68a9cd4637bac44f68cba179,C_6255,alive,2000,3.684,17.154,11.995,-0.874,0.0,-12.826,2.161,49.1366,29.345,39.287,0.26,-12.869,12.191,9.687,-25.501,29.345,9.947,30.219
68a9cd4637bac44f68cb7750,C_5005,alive,2012,48.746,336.638,19.707,49.684,5.382,12.741,9.024,208.5102,427.006,213.613,131.735,29.977,90.368,43.347,-250.461,427.006,186.106,377.322
68a9cd4637bac44f68cb909b,C_5748,alive,2003,171.387,147.43,10.558,26.504,105.028,8.951,48.627,281.8759,219.498,278.181,38.32,15.946,72.068,35.463,134.737,219.498,78.534,192.994
68a9cd4637bac44f68cb44ae,C_3483,alive,2016,91.225,182.438,31.502,145.795,1.802,21.5,42.365,1232.4114,378.241,1001.442,702.003,114.293,195.803,83.273,-165.236,378.241,1216.197,232.446
68a9cd4637bac44f68caddeb,C_697,alive,2013,13704.0,23031.0,1900.0,6038.0,3305.0,2125.0,6181.0,43086.75,29402.0,29223.0,7816.0,4138.0,6371.0,5026.0,18535.0,29402.0,15608.0,23364.0
68a9cd4637bac44f68cb3b6a,C_3206,alive,2011,1.11,0.011,0.041,-9.929,0.09,-86.187,0.007,3.2688,0.314,1.176,0.0,-9.97,0.303,50.866,-224.338,0.314,50.866,10.243
68a9cd4637bac44f68cb5d93,C_4248,alive,2001,669.18,1906.27,67.684,109.563,0.0,106.961,347.034,569.7498,2713.137,1868.345,215.751,41.879,806.867,259.049,505.383,2713.137,573.367,2603.574
68a9cd4637bac44f68cb107a,C_1794,alive,2004,8.619,8.539,0.339,-1.155,0.038,-1.739,2.75,174.7284,15.577,10.837,0.146,-1.494,7.038,2.8,-28.01,15.577,2.946,16.732
68a9cd4637bac44f68cb0e19,C_1737,alive,2012,1074.925,980.546,27.651,178.393,466.23,80.686,353.615,2021.7073,1640.838,2614.434,1219.25,150.742,660.292,319.334,859.224,1640.838,1970.737,1462.445
68a9cd4637bac44f68cad54d,C_502,alive,1999,815.094,787.345,66.115,177.394,201.724,154.316,346.16,1932.8826,1363.129,1714.64,114.855,111.279,575.784,852.498,747.969,1363.129,1163.864,1185.735
68a9cd4637bac44f68caeebc,C_1048,alive,2017,14277.0,14371.0,1544.0,8877.0,4034.0,4858.0,4911.0,140017.8471,31657.0,37987.0,12156.0,7333.0,17286.0,7687.0,32089.0,31657.0,26365.0,22780.0
68a9cd4637bac44f68cba72b,C_6413,alive,2000,82.236,108.394,34.831,31.713,0.0,-28.915,61.288,1907.1478,167.906,948.818,281.667,-3.118,59.512,109.711,-89.675,167.906,410.658,136.193
68a9cd4637bac44f68caef27,C_1058,failed,2013,577.067,570.577,105.184,-146.775,171.783,-374.383,62.544,1350.9356,554.39,3006.802,1363.916,-251.959,-16.187,153.375,-846.925,554.39,1629.74,701.165
68a9cd4637bac44f68cb14ba,C_1904,alive,1999,108.879,306.501,5.377,-17.268,80.293,-66.861,21.34,8.1194,535.052,199.382,25.946,-22.645,228.551,196.002,-560.643,535.052,546.463,552.32
68a9cd4637bac44f68cad567,C_503,alive,2005,88.61,295.956,4.159,18.159,50.73,8.341,30.499,98.2129,341.253,137.352,31.378,14.0,45.297,27.82,29.248,341.253,62.186,323.094
68a9cd4637bac44f68cb643b,C_4439,alive,1999,181.12,182.095,5.296,6.481,157.028,-7.587,19.477,17.4234,270.631,208.863,0.218,1.185,88.536,175.788,-6.421,270.631,176.006,264.15
68a9cd4637bac44f68cb728d,C_4884,alive,2005,41.489,70.121,2.497,6.837,8.516,3.767,21.819,188.3151,88.278,68.782,0.005,4.34,18.157,33.424,-32.103,88.278,33.429,81.441
68a9cd4637bac44f68cb7aab,C_5105,alive,2001,32.615,7.234,4.757,11.308,7.284,6.952,15.441,278.0358,33.799,50.225,0.194,6.551,26.565,12.877,24.602,33.799,13.071,22.491
68a9cd4637bac44f68cb931c,C_5821,alive,2014,3.567,6.507,0.743,-0.979,0.95,-1.727,0.388,11.4064,9.936,5.73,0.121,-1.722,3.429,0.976,-92.405,9.936,1.884,10.915
68a9cd4637bac44f68caf4f4,C_1178,alive,2013,839.9,1909.4,135.3,415.6,186.5,178.6,282.0,2290.69,2515.0,2802.9,678.4,280.3,605.6,407.5,182.9,2515.0,1701.8,2099.4
68a9cd4637bac44f68cb1b7b,C_2083,alive,2017,849.538,2604.902,100.337,525.576,252.765,279.745,138.868,3410.6447,3342.226,1733.243,0.0,425.239,737.324,198.721,1275.06,3342.226,300.381,2816.65
68a9cd4637bac44f68cb3576,C_3000,alive,2011,7.793,15.967,0.23,3.944,2.322,2.392,2.7,25.4647,24.835,9.227,0.706,3.714,8.868,3.286,1.936,24.835,4.005,20.891
68a9cd4637bac44f68cac837,C_228,alive,2004,5.135,22.767,1.779,0.016,1.641,-1.707,3.064,3.5633,25.134,11.472,0.0,-1.763,2.367,1.676,4.876,25.134,1.676,25.118
68a9cd4637bac44f68cb7f58,C_5244,alive,2007,47.848,27.389,0.878,-0.952,1.424,0.16,7.661,100.191,26.437,56.383,0.0,-1.83,-0.952,2.817,-30.629,26.437,3.147,27.389
68a9cd4637bac44f68cb8775,C_5471,alive,2018,1290.134,3567.375,191.737,573.124,634.806,223.994,511.332,2608.3566,4448.875,4579.294,2134.4,381.387,881.5,1079.068,1728.977,4448.875,3698.029,3875.751
68a9cd4637bac44f68cbbcb9,C_7044,alive,2001,69.497,2.521,0.911,4.405,0.0,4.698,8.498,361.6987,38.737,71.838,0.013,3.494,36.216,34.727,-17.312,38.737,37.321,34.332
68a9cd4637bac44f68cac74b,C_211,alive,2005,14.231,21.169,1.463,6.634,0.626,3.849,0.132,71.7779,28.607,42.549,0.0,5.171,7.438,3.598,28.199,28.607,6.357,21.973
68a9cd4737bac44f68cbecec,C_8805,alive,2011,0.104,0.165,0.014,-1.164,0.0,-6.204,0.048,7.5007,0.243,3.153,0.0,-1.178,0.078,4.437,-7.082,0.243,4.682,1.407
68a9cd4637bac44f68cb2ba9,C_2559,alive,2002,4.63,6.476,0.332,0.78,1.772,0.36,2.056,4.1184,11.797,6.412,0.0,0.448,5.321,0.545,4.472,11.797,0.545,11.017
68a9cd4637bac44f68cb8aeb,C_5577,alive,2010,356.149,592.576,18.34,120.395,0.0,70.409,153.505,1057.5749,831.749,527.741,1.411,102.055,239.173,164.688,345.459,831.749,188.952,711.354
68a9cd4637bac44f68cb4141,C_3383,alive,2015,392.33,600.446,8.17,218.869,83.482,89.388,80.103,3671.2201,1027.447,512.546,383.137,210.699,427.001,105.847,-57.58,1027.447,503.265,808.578
68a9cd4637bac44f68cb5419,C_3970,alive,2008,7.828,0.0,0.008,-6.296,0.0,-4.143,0.75,21.887,3.75,7.833,0.0,-6.304,3.75,1.914,-7.62,3.75,1.914,10.046
68a9cd4637bac44f68cb9e12,C_6148,failed,2009,1969.6,1800.2,31.9,59.4,1301.2,58.5,191.4,436.5669,2036.8,3532.1,575.0,27.5,236.6,1082.6,155.0,2036.8,2256.5,1977.4
68a9cd4737bac44f68cbd3ae,C_7737,alive,2011,2102.668,1961.138,128.301,8.964,452.116,-603.859,613.207,617.393,2312.494,3275.197,778.268,-119.337,351.356,1064.98,-531.647,2312.494,2177.687,2303.53
68a9cd4737bac44f68cbcfd5,C_7613,alive,2018,327.175,641.397,26.228,87.306,129.268,45.205,17.776,648.4886,978.617,534.19,0.0,61.078,337.22,93.108,247.39,978.617,133.734,891.311
68a9cd4637bac44f68cb9af5,C_6066,alive,2001,0.9,3.689,2.944,-1.047,0.0,-7.029,0.264,1.6101,6.503,2.414,0.859,-3.991,2.814,2.625,-36.38,6.503,3.484,7.55
68a9cd4637bac44f68cb3288,C_2885,alive,2008,175.744,392.275,34.274,54.618,0.0,0.133,123.903,82.0496,584.648,529.239,179.952,20.344,192.373,187.835,-119.469,584.648,379.436,530.03
68a9cd4637bac44f68cb1948,C_2019,alive,2003,326.83,908.681,87.956,257.76,170.3,80.192,107.013,1564.4424,1895.468,1931.079,682.698,169.804,986.787,242.469,479.111,1895.468,1202.987,1637.708
68a9cd4637bac44f68cb2bfa,C_2575,alive,2017,0.155,0.119,0.09,-1.292,0.039,-1.691,0.028,0.4851,0.043,1.291,0.0,-1.382,-0.076,1.61,-47.821,0.043,1.811,1.335
68a9cd4637bac44f68cba3ef,C_6322,alive,2008,12.903,50.838,0.286,3.664,1.44,2.189,1.452,14.9664,61.324,23.288,1.719,3.378,10.486,5.343,-25.963,61.324,8.344,57.66
68a9cd4637bac44f68cac712,C_206,alive,2004,916.316,1571.306,49.113,280.008,0.0,140.604,391.641,5090.8308,2675.696,1198.657,2.266,230.895,1104.39,280.345,273.31,2675.696,286.787,2395.688
68a9cd4637bac44f68cba79e,C_6423,alive,1999,145.024,8.368,2.467,-23.46,0.0,-24.097,3.194,1244.898,12.898,153.774,0.444,-25.927,4.53,6.125,-34.594,12.898,6.569,36.358
68a9cd4637bac44f68cb7675,C_4987,alive,2009,373.456,32.83,12.229,99.288,40.885,295.166,120.441,4344.98,386.8,786.401,10.421,87.059,353.97,85.262,-402.906,386.8,98.045,287.512
68a9cd4737bac44f68cbc75c,C_7342,alive,2009,14.857,13.345,0.356,5.841,0.639,4.776,13.386,55.923,20.324,26.072,0.676,5.485,6.979,4.777,12.637,20.324,5.453,14.483
68a9cd4737bac44f68cbc913,C_7395,alive,2005,48.702,9.05,4.875,-34.882,0.0,-41.904,6.264,107.6684,40.924,77.672,0.0,-39.757,31.874,28.621,-95.046,40.924,28.732,75.806
